Date,Comp845,Comp793,Comp581,Comp135,Comp477,Comp298
2018-06-19,41.209106,96.964058,70.510002,78.772568,1734.780029,196.121307
2018-06-20,41.34621,96.955032,72.444,78.772568,1750.079956,196.54657
2018-06-21,40.634972,96.928009,69.501999,79.33786,1730.219971,198.417755
2018-06-22,41.089142,95.341225,66.725998,79.91256,1715.670044,199.495056
2018-06-25,40.41217,94.475723,66.601997,81.467102,1663.150024,200.109329
2018-06-26,40.703522,94.538834,68.400002,81.005447,1691.089966,198.540588
2018-06-27,39.906593,93.07827,68.900002,81.862793,1660.51001,198.483871
2018-06-28,40.223644,94.601936,69.986,80.892395,1701.449951,197.23645
2018-06-29,40.395039,93.943787,68.589996,80.694527,1699.800049,197.491608
2018-07-02,39.863747,94.73716,67.014,79.140007,1713.780029,196.556015
2018-07-03,40.043701,93.411858,62.172001,79.554558,1693.959961,195.733826
2018-07-05,40.369328,94.019203,61.832001,79.67704,1699.72998,197.642807
2018-07-06,40.395039,94.3274,61.779999,79.620506,1710.630005,198.09642
2018-07-09,41.003445,97.246239,63.702,80.958336,1739.02002,199.343872
2018-07-10,40.660679,96.647972,64.494003,82.164268,1743.069946,200.062042
2018-07-11,40.077976,96.439476,63.792,81.523621,1755,199.353271
2018-07-12,40.746368,96.856453,63.341999,81.514206,1796.619995,202.254562
2018-07-13,40.652111,96.412285,63.773998,82.625931,1813.030029,204.635986
2018-07-16,40.703522,100.237587,62.02,82.569405,1822.48999,203.03891
2018-07-17,40.309338,100.165085,64.538002,83.087585,1843.930054,203.180649
2018-07-18,40.643547,101.098732,64.769997,82.974518,1842.920044,203.152298
2018-07-19,40.395039,99.612122,64.045998,82.644768,1812.969971,205.581009
2018-07-20,40.600697,100.872131,62.716,82.965103,1813.699951,206.667801
2018-07-23,40.952034,102.748505,60.639999,82.559982,1802,206.809509
2018-07-24,41.483318,103.473701,59.486,82.870872,1829.23999,206.563828
2018-07-25,41.560448,104.407364,61.748001,82.814362,1863.609985,208.567307
2018-07-26,41.16626,104.108223,61.330002,83.125259,1808,209.531219
2018-07-27,41.311935,105.177872,59.436001,83.031052,1817.27002,207.575012
2018-07-30,41.277657,105.812386,58.034,83.737656,1779.219971,207.064697
2018-07-31,41.491886,104.198875,59.627998,84.067421,1777.439941,206.686661
2018-08-01,40.626404,104.842476,60.167999,83.134697,1797.170044,205.193558
2018-08-02,39.940872,105.286636,69.907997,83.624603,1834.329956,208.964249
2018-08-03,40.437881,106.138725,69.634003,84.415993,1823.290039,209.824173
2018-08-06,39.778053,106.165916,68.398003,84.481964,1847.75,210.476273
2018-08-07,40.052277,106.555702,75.914001,84.576164,1862.47998,211.553589
2018-08-08,40.403603,106.773262,74.068001,84.839973,1886.52002,212.234024
2018-08-09,40.249363,105.948372,70.489998,84.347198,1898.52002,206.242569
2018-08-10,39.752346,104.90593,71.098,85.45591,1886.300049,208.198761
2018-08-13,39.40958,103.238007,71.281998,84.944191,1896.199951,207.48999
2018-08-14,39.435295,103.926926,69.528,86.09082,1919.650024,209.795868
2018-08-15,38.792599,103.065781,67.737999,85.493813,1882.619995,209.483978
2018-08-16,39.061214,104.03569,67.089996,93.472725,1886.52002,210.920425
2018-08-17,38.922581,104.03569,61.099998,92.724129,1882.219971,213.273529
2018-08-20,39.035217,103.89975,61.688,90.971039,1876.709961,214.851746
2018-08-21,39.069878,104.534264,64.379997,91.046852,1883.420044,215.976318
2018-08-22,39.156525,104.217018,64.328003,90.658325,1904.900024,216.609482
2018-08-23,38.541317,103.999435,64.019997,90.193977,1902.900024,216.89296
2018-08-24,38.575981,103.954132,64.564003,89.976028,1905.390015,218.565689
2018-08-27,39.27784,105.794266,63.854,89.587517,1927.680054,217.384384
2018-08-28,38.91391,105.277565,62.372002,91.037369,1932.819946,217.601761
2018-08-29,39.069878,104.933121,61.001999,90.629898,1998.099976,217.535599
2018-08-30,38.420017,104.416428,60.630001,91.065788,2002.380005,218.681931
2018-08-31,38.134071,103.86348,60.332001,90.838379,2012.709961,220.860886
2018-09-04,38.212055,104.380157,57.790001,90.364571,2039.51001,222.329315
2018-09-05,37.934776,103.872536,56.147999,91.558556,1994.819946,223.210388
2018-09-06,37.518867,103.428368,56.189999,91.397461,1958.310059,224.224014
2018-09-07,37.102955,103.627808,52.647999,90.809944,1952.069946,228.752502
2018-09-10,37.180935,103.074852,57.099998,91.823898,1939.01001,230.381973
2018-09-11,37.094292,103.727501,55.888,91.577499,1987.150024,231.357758
2018-09-12,37.198269,102.503769,58.108002,90.942612,1990,229.680923
2018-09-13,37.787483,102.902611,57.891998,90.137138,1989.869995,228.572479
2018-09-14,37.735485,102.884491,59.040001,89.634872,1970.189941,222.992477
2018-09-17,37.718159,103.192688,58.967999,89.852852,1908.030029,219.790329
2018-09-18,37.510201,103.609673,56.992001,90.430893,1941.050049,222.016693
2018-09-19,38.290039,106.619156,59.804001,90.250862,1926.420044,221.542984
2018-09-20,38.809929,107.534683,59.666,90.734131,1944.300049,221.609299
2018-09-21,38.922581,106.827644,59.82,90.876274,1915.01001,222.40506
2018-09-24,38.688622,105.803322,59.936001,89.947609,1934.359985,221.059814
2018-09-25,38.783936,105.504189,60.198002,90.118187,1974.550049,220.671387
2018-09-26,38.905247,104.262329,61.916,89.634872,1974.849976,221.505081
2018-09-27,38.887917,103.80909,61.504002,89.199005,2012.97998,221.685089
2018-09-28,38.116749,102.286201,52.953999,88.990524,2003,222.518814
2018-10-01,38.220726,102.884491,62.139999,89.454849,2004.359985,222.300888
2018-10-02,37.778809,103.310547,60.203999,90.165573,1971.310059,223.911392
2018-10-03,38.264046,104.280457,58.959999,89.142143,1952.76001,220.927216
2018-10-04,38.298698,105.220665,56.366001,89.274803,1909.420044,219.487198
2018-10-05,37.969437,104.627335,52.389999,88.421951,1889.650024,207.304001
2018-10-08,37.744156,105.266289,50.112,89.72966,1864.420044,212.14502
2018-10-09,37.692169,104.536057,52.560001,91.994461,1870.319946,212.372437
2018-10-10,37.406219,101.751938,51.375999,90.743607,1755.25,209.416611
2018-10-11,36.626011,98.703125,50.445999,88.999992,1719.359985,210.146133
2018-10-12,36.801334,97.626007,51.756001,89.843361,1788.609985,215.006134
2018-10-15,36.608479,97.069176,51.917999,88.905243,1760.949951,212.69455
2018-10-16,36.582188,99.150398,55.318001,90.790977,1819.959961,215.697693
2018-10-17,36.406853,100.254913,54.355999,91.501701,1831.72998,216.465088
2018-10-18,35.19709,98.666611,52.782001,91.132126,1770.719971,216.550308
2018-10-19,35.468853,98.502319,52,92.060791,1764.030029,217.582993
2018-10-22,35.372417,97.087433,52.189999,92.051315,1789.300049,217.005066
2018-10-23,34.539612,96.074203,58.827999,92.676758,1768.699951,216.711426
2018-10-24,33.812,94.285088,57.700001,92.449303,1664.199951,211.984009
2018-10-25,34.311687,95.718216,62.972,93.984444,1782.170044,214.485046
2018-10-26,33.8909,94.40377,66.18,93.757027,1642.810059,206.707123
2018-10-29,35.223389,95.709076,66.970001,94.571968,1538.880005,210.714539
2018-10-30,35.652943,97.397789,65.980003,97.054718,1530.420044,215.92511
2018-10-31,36.021133,99.515526,67.463997,95.026825,1598.01001,216.597687
2018-11-01,36.433155,99.479019,68.856003,95.311119,1665.530029,217.516663
2018-11-02,36.783806,98.931328,69.281998,96.031296,1665.530029,218.04718
2018-11-05,36.555885,99.579437,68.279999,97.519051,1627.800049,222.111404
2018-11-06,36.634785,100.044968,68.211998,97.917046,1642.810059,224.252502
2018-11-07,37.064335,101.761078,69.632004,98.855186,1755.48999,227.719849
2018-11-08,36.757507,102.582603,70.279999,99.385849,1754.910034,226.675262
2018-11-09,36.143864,101.587639,70.101997,100.030243,1712.430054,225.763641
2018-11-12,35.83704,99.451645,66.255997,98.428772,1636.849976,222.667862
2018-11-13,36.634785,100.035843,67.746002,97.547485,1631.170044,222.344986
2018-11-14,36.617252,97.972878,68.800003,96.211342,1599.01001,221.556808
2018-11-15,37.169533,100.473991,69.688004,94.325592,1619.439941,218.356583
2018-11-16,37.02927,100.400978,70.862,92.572517,1593.410034,219.382141
2018-11-19,36.739975,101.167747,70.694,91.710182,1512.290039,217.217026
2018-11-20,35.986061,98.995224,69.498001,89.227425,1495.459961,208.262054
2018-11-21,36.704914,98.255844,67.638,89.2369,1516.72998,207.559341
2018-11-23,36.59095,97.352158,65.166,90.118187,1502.060059,208.974289
2018-11-26,37.84454,99.734612,69.199997,90.165573,1581.329956,208.39502
2018-11-27,37.564018,100.15451,68.783997,90.061333,1581.420044,211.77565
2018-11-28,37.932205,101.268158,69.573997,92.354553,1677.75,218.736435
2018-11-29,37.528957,100.464859,68.234001,92.193459,1673.569946,219.363159
2018-11-30,37.292259,101.496361,70.096001,92.534592,1690.170044,219.629059
2018-12-03,38.107533,102.454819,71.697998,93.576973,1772.359985,220.388763
2018-12-04,37.301025,97.881584,71.940002,90.790977,1668.400024,214.947433
2018-12-06,35.951004,96.019455,72.612,90.295532,1699.189941,221.452332
2018-12-07,35.810734,94.285088,71.594002,88.790146,1629.130005,213.532471
2018-12-10,35.425018,92.523346,73.029999,89.50473,1641.030029,211.443298
2018-12-11,35.293518,91.619652,73.351997,89.418968,1643.23999,215.089874
2018-12-12,36.249054,92.212982,73.32,88.713928,1663.540039,216.324356
2018-12-13,36.222763,92.304276,75.358002,88.570992,1658.380005,215.099365
2018-12-14,35.854576,91.546623,73.141998,87.51339,1591.910034,196.62915
2018-12-17,35.679245,90.37822,69.683998,86.484406,1520.910034,192.04248
2018-12-18,35.758144,89.949196,67.405998,86.779762,1551.47998,192.764206
2018-12-19,35.363655,88.808167,66.594002,86.27478,1495.079956,191.263779
2018-12-20,35.924698,88.041397,63.076,83.159164,1460.829956,187.199417
2018-12-21,35.556519,85.960175,63.953999,83.016258,1377.449951,184.720886
2018-12-24,35.389954,84.10714,59.077999,81.768097,1343.959961,180.419083
2018-12-26,36.143864,87.594109,65.218002,86.141396,1470.900024,188.623856
2018-12-27,35.679245,88.579956,63.226002,87.265686,1461.640015,190.950409
2018-12-28,36.003597,88.388283,66.774002,87.780182,1478.02002,191.862061
2018-12-31,36.038662,89.109406,66.559998,88.752037,1501.969971,193.447937
2019-01-02,35.83704,90.652061,62.023998,88.933052,1539.130005,194.445023
2019-01-03,35.442554,89.363747,60.071999,88.475723,1500.280029,190.323669
2019-01-04,36.47699,92.658173,63.537998,89.028336,1575.390015,195.850479
2019-01-07,35.986061,92.722588,66.991997,90.076401,1629.51001,196.572235
2019-01-08,36.0825,92.547729,67.07,90.705231,1656.579956,198.044113
2019-01-09,36.327953,92.391304,67.706001,90.409874,1659.420044,199.326096
2019-01-10,36.406853,92.382095,68.994003,90.47657,1656.219971,200.028793
2019-01-11,36.310425,91.940384,69.452003,90.362228,1640.560059,199.90538
2019-01-14,35.924698,92.888237,66.879997,90.467033,1617.209961,198.471436
2019-01-15,36.135098,93.569206,68.886002,91.705666,1674.560059,200.399185
2019-01-16,36.415623,94.323784,69.209999,91.800941,1683.780029,199.59198
2019-01-17,36.371796,94.710281,69.461998,92.172523,1693.219971,200.807495
2019-01-18,36.748745,96.24707,60.452,93.115776,1696.199951,202.830215
2019-01-22,36.275356,94.728691,59.784,92.887123,1632.170044,201.700195
2019-01-23,36.503284,94.489441,57.518002,94.049515,1640.02002,201.405777
2019-01-24,36.301655,94.544632,58.301998,93.716034,1654.930054,199.715439
2019-01-25,36.696148,95.142776,59.408001,92.363075,1670.569946,198.537918
2019-01-28,36.485752,95.593704,59.276001,92.477425,1637.890015,200.152267
2019-01-29,36.889008,95.86058,59.492001,92.143944,1593.880005,199.715439
2019-01-30,37.239666,96.081421,61.754002,90.324127,1670.430054,200.703079
2019-01-31,36.932838,95.244026,61.403999,91.305496,1718.72998,203.817825
2019-02-01,36.564651,95.593704,62.442001,89.428505,1626.22998,199.67746
2019-02-04,36.792576,95.934204,62.577999,90.295532,1633.310059,200.541595
2019-02-05,37.116936,95.510895,64.269997,91.086349,1658.810059,200.949951
2019-02-06,36.90654,95.464874,63.444,91.124466,1640.26001,200.940491
2019-02-07,36.661079,94.213364,61.501999,92.16301,1614.369995,199.05513
2019-02-08,36.599716,93.274727,61.16,91.067299,1588.219971,197.817245
2019-02-11,36.538349,92.833008,62.568001,91.65802,1591,198.740891
2019-02-12,36.90654,94.41581,62.362,92.39167,1638.01001,201.76889
2019-02-13,37.10817,94.866714,61.633999,93.31588,1640,202.625854
2019-02-14,37.14323,94.250168,60.754002,93.868492,1622.650024,203.616104
2019-02-15,37.520187,97.130501,61.576,95.269089,1607.949951,206.120331
2019-02-19,36.39809,96.790001,61.127998,97.374733,1627.579956,207.691467
2019-02-20,36.932838,97.259338,60.512001,95.164268,1622.099976,206.729782
2019-02-21,36.690094,97.056877,58.245998,94.697426,1619.439941,204.939682
2019-02-22,36.600193,96.624367,58.942001,94.849869,1631.560059,205.948975
2019-02-25,36.492306,97.63662,59.754002,94.440163,1633,206.672638
2019-02-26,36.645142,96.891235,59.571999,94.030464,1636.400024,207.205902
2019-02-27,36.977795,96.771614,62.948002,93.477844,1641.089966,207.624817
2019-02-28,36.708076,96.035439,63.976002,94.316284,1639.829956,208.28183
2019-03-01,36.510288,96.099823,58.958,93.306358,1671.72998,208.94838
2019-03-04,36.573219,95.87899,57.071999,93.230125,1696.170044,207.967636
2019-03-05,36.860916,95.805367,55.307999,93.696991,1692.430054,209.310211
2019-03-06,36.833942,95.446472,55.248001,93.620766,1668.949951,208.748444
2019-03-07,36.744038,94.756294,55.318001,92.849007,1625.949951,206.425064
2019-03-08,36.744038,94.793098,56.827999,92.982391,1620.800049,216.92775
2019-03-11,36.869904,96.026222,58.183998,93.830383,1670.619995,218.708328
2019-03-12,36.923843,95.740952,56.672001,93.725586,1673.099976,221.82196
2019-03-13,36.9688,96.063026,57.792,94.354416,1690.810059,225.07843
2019-03-14,36.986782,96.937256,57.992001,94.086197,1686.219971,222.659897
2019-03-15,37.229523,98.050743,55.085999,94.277771,1712.359985,222.431381
2019-03-18,37.337406,98.639694,53.897999,95.465591,1742.150024,225.278427
2019-03-19,37.202557,98.280792,53.493999,95.647591,1761.849976,225.716446
2019-03-20,37.049709,96.182648,54.720001,94.48851,1797.27002,225.649734
2019-03-21,36.923843,94.664276,54.804001,94.890823,1819.26001,228.087372
2019-03-22,36.339466,91.802353,52.905998,94.143677,1764.77002,226.202057
2019-03-25,36.348457,91.038567,52.084,94.0383,1774.26001,225.640274
2019-03-26,36.483315,91.9496,53.554001,94.181984,1783.76001,227.639847
2019-03-27,36.546253,91.636719,54.966,93.118706,1765.699951,227.963577
2019-03-28,36.42038,92.676575,55.723999,93.042068,1773.420044,229.687042
2019-03-29,36.483315,93.155098,55.972,93.42524,1780.75,230.563049
2019-04-01,37.544186,96.293091,57.835999,93.703018,1814.189941,232.515045
2019-04-02,37.894817,96.753189,57.175999,92.860069,1813.97998,229.001465
2019-04-03,38.254433,96.946442,58.362,93.099541,1820.699951,230.886826
2019-04-04,38.029671,97.882996,53.556,93.980827,1818.859985,232.715027
2019-04-05,38.191505,97.651184,54.992001,94.670525,1837.280029,234.114731
2019-04-08,38.263432,97.966461,54.639999,95.053696,1849.859985,234.733658
2019-04-09,38.326363,97.243172,54.462002,94.536415,1835.839966,233.200623
2019-04-10,38.245445,97.678986,55.212002,95.408112,1847.329956,233.867172
2019-04-11,38.290398,98.504272,53.683998,96.55761,1844.069946,229.7061
2019-04-12,38.694973,103.122086,53.540001,97.285622,1843.060059,230.382156
2019-04-15,38.560112,101.94445,53.276001,98.119003,1844.869995,234.552765
2019-04-16,38.955696,103.020088,54.672001,98.597969,1863.040039,233.610077
2019-04-17,39.072567,105.987366,54.245998,98.818298,1864.819946,233.819565
2019-04-18,38.88377,105.20845,54.652,98.837433,1861.689941,234.057587
2019-04-22,38.856796,105.338272,52.549999,98.061539,1887.310059,231.78186
2019-04-23,38.793865,105.468094,52.779999,98.732071,1923.77002,233.838593
2019-04-24,38.506172,105.291916,51.731998,99.172714,1901.75,236.104782
2019-04-25,38.44323,105.347542,49.526001,99.163124,1902.25,233.857651
2019-04-26,38.721939,106.145004,47.028,97.256874,1950.630005,232.162735
2019-04-29,38.928722,107.675011,48.293999,97.285622,1938.430054,232.600739
2019-04-30,39.171463,107.6101,47.737999,98.511749,1926.52002,233.791016
2019-05-01,38.838814,106.784828,46.801998,97.094032,1911.52002,230.039352
2019-05-02,39.081558,107.016647,48.82,96.892876,1900.819946,231.086761
2019-05-03,40.187389,107.675011,51.006001,97.78373,1962.459961,232.9245
2019-05-06,39.369251,106.719917,51.068001,98.147743,1950.550049,232.553116
2019-05-07,38.793865,104.976639,49.411999,97.036575,1921,228.696762
2019-05-08,38.51516,104.42028,48.967999,96.078659,1917.77002,229.8013
2019-05-09,38.461216,104.336815,48.396,95.857155,1899.869995,232.455551
2019-05-10,38.533142,104.327553,47.903999,98.139481,1889.97998,235.844925
2019-05-13,37.822891,101.490089,45.402,96.194206,1822.680054,230.975647
2019-05-14,37.894817,102.296822,46.462002,96.579407,1840.119995,231.749023
2019-05-15,38.263432,101.907364,46.389999,96.184586,1871.150024,233.601257
2019-05-16,38.418079,103.214828,45.666,97.561676,1907.569946,236.245941
2019-05-17,37.85405,102.714104,42.206001,97.128326,1869,237.114746
2019-05-20,37.681198,103.251907,41.071999,97.763901,1858.969971,237.639893
2019-05-21,37.917725,103.604279,41.015999,97.378708,1857.52002,238.623291
2019-05-22,37.935925,102.76046,38.546001,98.447632,1859.680054,238.22229
2019-05-23,38.035995,100.739006,39.098,98.091316,1815.47998,237.286621
2019-05-24,38.208843,101.731178,38.125999,98.871353,1823.280029,236.112259
2019-05-28,37.808559,100.627716,37.740002,98.6306,1836.430054,235.167068
2019-05-29,37.808559,100.349548,37.972,98.341713,1819.189941,229.8013
2019-05-30,37.562931,99.273918,37.644001,98.409126,1816.319946,230.612854
2019-05-31,37.08987,98.253906,37.032001,97.686867,1775.069946,228.741501
2019-06-03,37.153553,98.717545,35.793999,98.18763,1692.689941,230.164124
2019-06-04,37.471954,101.758995,38.720001,98.765419,1729.560059,234.498718
2019-06-05,37.426472,102.120636,39.318001,100.556602,1738.5,236.742432
2019-06-06,37.462864,102.343178,41.189999,101.221077,1754.359985,239.845383
2019-06-07,37.717587,101.221191,40.900002,102.135925,1804.030029,244.428253
2019-06-10,37.88134,102.315376,42.576,103.541908,1860.630005,245.230255
2019-06-11,37.981411,102.630638,43.419998,103.946381,1863.699951,245.478485
2019-06-12,37.499252,101.323189,41.852001,104.793808,1855.319946,245.593079
2019-06-13,37.344593,101.57354,42.782001,104.630104,1870.300049,247.960876
2019-06-14,37.080772,101.833183,42.984001,105.034576,1869.670044,248.380936
2019-06-17,36.971603,101.276825,45.006001,105.121231,1886.030029,249.603043
2019-06-18,37.517452,102.65847,44.948002,105.593109,1901.369995,250.853775
2019-06-19,37.681198,101.916656,45.285999,105.564209,1908.790039,251.732147
2019-06-20,37.890438,102.176285,43.924,106.238312,1918.189941,255.255264
2019-06-21,37.390083,101.480827,44.372002,107.018349,1911.300049,254.090408
2019-06-24,37.353695,100.757545,44.728001,107.124268,1913.900024,254.701416
2019-06-25,37.280914,99.923004,43.952,106.623512,1878.27002,254.309982
2019-06-26,37.444672,100.590637,43.854,106.084244,1897.829956,252.448227
2019-06-27,37.6721,100.924438,44.568001,106.026459,1904.280029,253.565308
2019-06-28,37.972313,103.669189,44.692001,106.402023,1893.630005,252.305008
2019-07-01,38.09058,105.412453,45.433998,106.527222,1922.189941,251.627121
2019-07-02,38.281628,105.523727,44.91,107.470955,1934.310059,253.460281
2019-07-03,38.29982,105.355644,46.98,108.164322,1939,256.964264
2019-07-05,38.281628,105.981308,46.619999,107.836906,1942.910034,256.114471
2019-07-08,38.035995,105.402336,46.068001,108.54953,1952.319946,257.212433
2019-07-09,38.063286,105.850586,46.012001,108.703606,1988.300049,257.756683
2019-07-10,37.890438,105.542419,47.784,108.799904,2017.410034,259.141144
2019-07-11,37.935925,106.550957,47.720001,109.705132,2001.069946,264.02951
2019-07-12,37.872246,107.67157,49.015999,110.359947,2011,266.798279
2019-07-15,37.935925,106.364189,50.700001,110.725906,2020.98999,267.886749
2019-07-16,37.753975,107.503487,50.476002,110.514038,2009.900024,267.953522
2019-07-17,37.508343,106.448235,50.972,110.359947,1992.030029,268.822388
2019-07-18,37.690296,107.083237,50.708,110.475517,1977.900024,270.111298
2019-07-19,37.608421,106.028,51.636002,109.685852,1964.52002,268.774658
2019-07-22,37.690296,106.709702,51.136002,108.645828,1985.630005,267.49527
2019-07-23,37.890438,108.661438,52.034,107.942825,1994.48999,267.428375
2019-07-24,37.380985,109.100327,52.976002,107.856155,2000.810059,268.125366
2019-07-25,37.217236,108.054428,45.764,108.068008,1973.819946,267.141998
2019-07-26,37.344593,108.530685,45.608002,108.838425,1943.050049,268.640961
2019-07-29,36.935211,108.185165,47.153999,108.116165,1912.449951,267.457031
2019-07-30,36.744171,107.94236,48.452,107.913933,1898.530029,266.855591
2019-07-31,36.534939,108.325249,48.321999,106.296089,1866.780029,263.160675
2019-08-01,36.134651,105.467705,46.77,105.333084,1855.319946,262.148651
2019-08-02,35.807144,105.458359,46.868,105.352356,1823.23999,260.172241
2019-08-05,34.56081,102.320671,45.664001,101.904808,1765.130005,253.106995
2019-08-06,34.861023,103.123772,46.150002,103.301163,1787.829956,257.126495
2019-08-07,34.815536,100.882553,46.683998,104.196754,1793.400024,261.890808
2019-08-08,34.888309,102.591476,47.66,105.019325,1832.890015,262.368225
2019-08-09,34.369766,102.479416,47.001999,103.819321,1807.579956,261.54715
2019-08-12,33.469131,100.555695,45.801998,101.825783,1784.920044,259.036102
2019-08-13,33.669266,102.105888,47,103.945137,1824.339966,263.762146
2019-08-14,32.750443,97.866264,43.924,102.77417,1762.959961,256.019012
2019-08-15,32.879593,98.239792,43.127998,109.05481,1776.119995,259.236572
2019-08-16,33.322418,100.593071,43.987999,109.345139,1792.569946,261.69989
2019-08-19,33.72834,101.498894,45.366001,110.138672,1816.119995,263.14151
2019-08-20,33.368542,100.21019,45.172001,108.435455,1801.380005,260.621033
2019-08-21,33.451572,100.490349,44.166,108.406418,1823.540039,263.208374
2019-08-22,33.396221,101.526901,44.43,108.299973,1804.660034,267.256592
2019-08-23,32.870369,99.005531,42.279999,107.254814,1749.619995,261.613953
2019-08-26,32.84269,99.799309,43,108.377373,1768.869995,265.862579
2019-08-27,32.80579,98.744072,42.816002,108.793526,1761.829956,279.152863
2019-08-28,32.778114,99.73394,43.118,109.083855,1764.25,281.167419
2019-08-29,33.174812,101.993828,44.341999,110.399963,1786.400024,283.779663
2019-08-30,33.119461,102.591476,45.122002,110.574165,1776.290039,282.04776
2019-09-03,33.101009,101.37748,45.001999,110.941902,1789.839966,279.45462
2019-09-04,33.875946,102.60083,44.136002,112.170944,1800.619995,283.349091
2019-09-05,33.949745,104.935417,45.916,111.71611,1840.719971,284.162415
2019-09-06,34.042007,105.159538,45.490002,111.029007,1833.51001,290.659668
2019-09-09,34.549408,107.764946,46.358002,112.577385,1831.349976,286.104889
2019-09-10,35.167511,109.137688,47.108002,112.306427,1820.550049,284.191101
2019-09-11,35.610336,109.436516,49.419998,112.27739,1822.98999,278.15329
2019-09-12,35.739494,110.108879,49.174,113.148354,1843.550049,277.387817
2019-09-13,36.108513,112.275383,49.040001,113.641907,1839.339966,279.311127
2019-09-16,35.416599,111.276176,48.562,111.841911,1807.839966,276.239594
2019-09-17,35.333569,110.725212,48.958,112.751579,1822.550049,278.842285
2019-09-18,35.241318,111.836479,48.698002,113.38063,1817.459961,279.818268
2019-09-19,35.268993,111.481621,49.32,113.33223,1821.5,275.416595
2019-09-20,35.204411,111.033386,48.124001,113.206421,1794.160034,274.010071
2019-09-23,35.158287,111.014702,48.245998,113.825768,1785.300049,275.167816
2019-09-24,34.973778,109.567261,44.641998,114.580612,1741.609985,275.493164
2019-09-25,35.038353,110.192932,45.740002,114.648354,1768.329956,276.067291
2019-09-26,35.149059,109.287094,48.512001,114.483841,1739.839966,275.828125
2019-09-27,35.185963,109.93145,48.425999,114.629005,1725.449951,273.617706
2019-09-30,35.305893,109.903427,48.174,114.851585,1735.910034,275.68454
2019-10-01,34.92765,107.905029,48.938,114.048363,1735.650024,271.684784
2019-10-02,34.254192,105.757187,48.625999,112.374176,1713.22998,272.813965
2019-10-03,34.457146,105.606583,46.605999,112.558044,1724.420044,276.536194
2019-10-04,34.327995,107.893997,46.285999,114.348366,1739.650024,279.091034
2019-10-07,34.281868,107.658653,47.543999,113.448364,1732.660034,280.755981
2019-10-08,33.839043,105.258293,48.009998,113.787071,1705.51001,279.301544
2019-10-09,34.069683,106.02076,48.905998,115.093521,1721.98999,284.095459
2019-10-10,34.509232,107.508049,48.948002,115.751587,1720.26001,284.325104
2019-10-11,35.725002,109.324783,49.577999,116.361259,1731.920044,284.765259
2019-10-14,35.762413,109.6166,51.391998,115.325768,1736.430054,284.68869
2019-10-15,36.099087,112.920631,51.577999,115.674164,1767.380005,285.52121
2019-10-16,36.155201,112.657074,51.950001,115.567719,1777.430054,285.894379
2019-10-17,36.351589,113.287743,52.394001,115.974174,1787.47998,289.358246
2019-10-18,36.220661,113.48542,51.389999,115.296745,1757.51001,289.798431
2019-10-21,36.613449,116.29998,50.700001,115.877388,1785.660034,288.095184
2019-10-22,36.669559,117.467201,51.116001,115.722557,1765.72998,287.033081
2019-10-23,36.809849,117.777847,50.936001,115.499969,1762.170044,284.497314
2019-10-24,36.903362,117.693115,59.936001,115.258041,1780.780029,284.238983
2019-10-25,36.959476,118.63443,65.625999,115.199974,1761.329956,283.712677
2019-10-28,35.622128,119.086281,65.542,115.374168,1777.079956,286.047455
2019-10-29,35.509907,119.010963,63.243999,113.370949,1762.709961,283.100281
2019-10-30,35.4725,118.352043,63.001999,114.290283,1779.98999,286.908691
2019-10-31,35.341568,117.589577,62.984001,113.477386,1776.660034,284.914001
2019-11-01,35.603424,120.300583,62.661999,113.825768,1791.439941,283.935913
2019-11-04,36.024269,121.260735,63.493999,113.777397,1804.660034,284.635956
2019-11-05,35.940098,121.524292,63.444,115.025772,1801.709961,286.899109
2019-11-06,36.005562,121.712547,65.316002,115.645134,1795.77002,289.190979
2019-11-07,35.949451,122.371475,67.108002,116.351585,1788.199951,292.681549
2019-11-08,35.762413,122.729187,67.428001,115.587067,1785.880005,290.197906
2019-11-11,35.266747,122.296158,69.017998,115.199974,1771.650024,288.490906
2019-11-12,35.238693,121.580772,69.986,115.277382,1778,288.164948
2019-11-13,34.509232,120.940666,69.222,117.077393,1753.109985,290.46637
2019-11-14,34.42506,121.053642,69.870003,116.758041,1754.599976,292.086975
2019-11-15,34.612099,121.929047,70.433998,115.035461,1739.48999,291.19516
2019-11-18,34.827202,122.955093,69.998001,116.370941,1752.530029,292.039032
2019-11-19,35.01424,122.917442,71.903999,116.022552,1752.790039,289.833496
2019-11-20,34.69627,122.023209,70.444,115.287079,1745.530029,288.232025
2019-11-21,34.453117,122.305573,70.966003,115.993507,1734.709961,287.944305
2019-11-22,34.780441,123.11512,66.608002,115.509651,1745.719971,287.023743
2019-11-25,35.154526,123.774033,67.267998,115.083839,1773.839966,286.774384
2019-11-26,35.098412,123.943474,65.783997,115.345139,1796.939941,288.874573
2019-11-27,35.182583,124.310608,66.258003,114.928993,1818.51001,288.414215
2019-11-29,34.845905,124.028183,65.987999,115.248352,1800.800049,287.503204
2019-12-02,34.42506,123.755234,66.973999,115.432228,1781.599976,285.182587
2019-12-03,33.976158,122.164391,67.239998,114.841904,1769.959961,283.533173
2019-12-04,34.10709,124.574142,66.606003,114.861259,1760.689941,284.348267
2019-12-05,34.013569,125.251923,66.073997,115.347313,1740.47998,281.068695
2019-12-06,34.481174,127.115707,67.178001,116.436028,1751.599976,282.842712
